cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
464,6,0,10,1.130458566562905,1223,12,0.9431945538974952,1
576,6,0,10,0.7683705696129463,1252,12,0.9431945538974952,1
399,6,0,10,1.3294080154365087,1087,12,0.9431945538974952,1
352,6,0,8,1.2179963240672906,1189,12,0.9431945538974952,1
465,6,0,8,1.1463745224727933,1104,12,0.9431945538974952,1
451,6,0,10,1.078731709855768,1105,12,0.9431945538974952,1
493,6,0,3,1.233912279977179,1200,12,0.9431945538974952,1
507,6,0,8,1.182185423270042,1170,12,0.9431945538974952,1
502,6,0,8,1.2179963240672906,1169,12,0.9431945538974952,1
545,6,0,3,0.7405176467706417,1317,12,0.9431945538974952,1
473,6,0,3,1.1384165445178491,1214,12,0.9431945538974952,1
394,6,0,8,1.1583114894052096,1238,12,0.9431945538974952,1
441,6,0,8,0.8002024814327229,1209,12,0.9431945538974952,1
432,6,0,10,1.2776811587293717,1046,12,0.9431945538974952,1
433,6,0,10,1.078731709855768,1234,12,0.9431945538974952,1
469,6,0,8,0.485862352212429,1254,12,0.9431945538974952,1
473,6,0,8,0.808160459387667,1282,12,0.9431945538974952,1
591,6,0,10,0.6808328121085606,1253,12,0.9431945538974952,1
504,6,0,3,1.1503535114502654,1188,12,0.9431945538974952,1
381,6,0,3,0.8320343932524994,1261,12,0.9431945538974952,1
429,6,0,3,1.0548577759909357,1123,12,0.9431945538974952,1
322,6,0,10,1.2737021697518995,1121,12,0.9431945538974952,1
376,6,0,3,1.3214500374815645,1132,12,0.9431945538974952,1
489,6,0,10,1.1463745224727933,1190,12,0.9431945538974952,1
536,6,0,3,0.9235511397343571,1302,12,0.9431945538974952,1
424,6,0,10,1.3294080154365087,1149,12,0.9431945538974952,1
500,6,0,3,0.9832359743964383,1164,12,0.9431945538974952,1
382,6,0,3,1.0150678862162148,1171,12,0.9431945538974952,1
423,6,0,8,1.0588367649684076,1198,12,0.9431945538974952,1
383,6,0,10,1.3811348721436456,1149,12,0.9431945538974952,1
545,6,0,10,0.6768538231310886,1330,12,0.9431945538974952,1
537,6,0,10,0.8399923712074435,1169,12,0.9431945538974952,1
518,6,0,10,0.9394670956442455,1282,12,0.9431945538974952,1
480,6,0,10,1.0906686767881841,1252,12,0.9431945538974952,1
529,6,0,3,0.7763285475678904,1236,12,0.9431945538974952,1
627,6,0,10,0.6211479774464795,1306,12,0.9431945538974952,1
428,6,0,10,1.070773731900824,1084,12,0.9431945538974952,1
503,6,0,10,1.186164412247514,1201,12,0.9431945538974952,1
393,6,0,8,1.070773731900824,1105,12,0.9431945538974952,1
391,6,0,10,1.134437555540377,1292,12,0.9431945538974952,1
463,6,0,10,1.1782064342925698,1152,12,0.9431945538974952,1
551,6,0,3,0.9076351838244688,1170,12,0.9431945538974952,1
441,6,0,8,1.030983842126103,1216,12,0.9431945538974952,1
341,6,0,3,1.4209247619183665,1083,12,0.9431945538974952,1
490,6,0,8,1.2617652028194835,1143,12,0.9431945538974952,1
485,6,0,8,1.2219753130447626,1162,12,0.9431945538974952,1
580,6,0,8,0.8161184373426111,1386,12,0.9431945538974952,1
406,6,0,8,1.070773731900824,1181,12,0.9431945538974952,1
627,6,0,8,0.6927697790409768,1348,12,0.9431945538974952,1
423,6,0,10,1.1145426106530167,1264,12,0.9431945538974952,1
356,6,0,3,1.023025864171159,1125,12,0.9431945538974952,1
405,6,0,8,0.9474250735991896,1134,12,0.9431945538974952,1
514,6,0,10,0.9911939523513824,1199,12,0.9431945538974952,1
380,6,0,3,1.1941223902024583,1049,12,0.9431945538974952,1
421,6,0,10,0.975277996441494,1311,12,0.9431945538974952,1
516,6,0,8,1.08271069883324,1073,12,0.9431945538974952,1
530,6,0,10,1.027004853148631,1146,12,0.9431945538974952,1
463,6,0,8,1.0150678862162148,1209,12,0.9431945538974952,1
448,6,0,10,0.6211479774464795,1343,12,0.9431945538974952,1
364,6,0,3,1.1702484563376256,1135,12,0.9431945538974952,1
402,6,0,8,1.1463745224727933,1192,12,0.9431945538974952,1
584,6,0,10,0.6609378672212003,1325,12,0.9431945538974952,1
474,6,0,10,1.0150678862162148,1278,12,0.9431945538974952,1
361,6,0,8,1.2020803681574024,1090,12,0.9431945538974952,1
479,6,0,10,1.030983842126103,1145,12,0.9431945538974952,1
428,6,0,10,1.1026056437206004,1204,12,0.9431945538974952,1
376,6,0,8,1.134437555540377,1201,12,0.9431945538974952,1
472,6,0,8,1.0548577759909357,1147,12,0.9431945538974952,1
559,6,0,10,0.9394670956442455,1265,12,0.9431945538974952,1
447,6,0,10,0.7643915806354742,1268,12,0.9431945538974952,1
358,6,0,10,1.1941223902024583,1124,12,0.9431945538974952,1
485,6,0,3,1.0747527208782959,1207,12,0.9431945538974952,1
480,6,0,3,0.8837612499596363,1143,12,0.9431945538974952,1
557,6,0,8,0.5455471868745101,1357,12,0.9431945538974952,1
354,6,0,3,1.2816601477068439,1163,12,0.9431945538974952,1
445,6,0,3,1.2100383461123465,1136,12,0.9431945538974952,1
460,6,0,3,0.7882655145003066,1296,12,0.9431945538974952,1
497,6,0,3,1.0031309192837985,1093,12,0.9431945538974952,1
364,6,0,10,1.2140173350898185,1164,12,0.9431945538974952,1
428,6,0,10,0.863866305072276,1318,12,0.9431945538974952,1
571,6,0,10,1.0150678862162148,1205,12,0.9431945538974952,1
449,6,0,10,1.301555092594204,970,12,0.9431945538974952,1
384,6,0,3,1.3771558831661737,1104,12,0.9431945538974952,1
465,6,0,3,1.2498282358870672,1154,12,0.9431945538974952,1
512,6,0,3,1.2498282358870672,1299,12,0.9431945538974952,1
393,6,0,8,0.9832359743964383,1113,12,0.9431945538974952,1
416,6,0,3,0.9036561948469968,1199,12,0.9431945538974952,1
554,6,0,10,0.8837612499596363,1373,12,0.9431945538974952,1
467,6,0,3,0.9394670956442455,1272,12,0.9431945538974952,1
376,6,0,10,1.345323971346397,1118,12,0.9431945538974952,1
520,6,0,10,1.0071099082612707,1206,12,0.9431945538974952,1
442,6,0,8,1.1264795775854328,1179,12,0.9431945538974952,1
332,6,0,8,1.1662694673601537,1098,12,0.9431945538974952,1
482,6,0,8,1.0031309192837985,1158,12,0.9431945538974952,1
392,6,0,3,1.1662694673601537,1110,12,0.9431945538974952,1
506,6,0,10,1.0031309192837985,1286,12,0.9431945538974952,1
419,6,0,3,1.078731709855768,1164,12,0.9431945538974952,1
578,6,0,10,0.7922445034777786,1249,12,0.9431945538974952,1
355,6,0,10,1.5482524091974728,1105,12,0.9431945538974952,1
400,6,0,10,0.9394670956442455,1234,12,0.9431945538974952,1
603,6,0,10,0.6211479774464795,1354,12,0.9431945538974952,1
553,6,0,3,0.9235511397343571,1171,12,0.9431945538974952,1
448,6,0,8,1.2060593571348743,1116,12,0.9431945538974952,1
465,6,0,10,1.0628157539458798,1279,12,0.9431945538974952,1
521,6,0,8,0.975277996441494,1216,12,0.9431945538974952,1
525,6,0,8,1.2259543020222348,1170,12,0.9431945538974952,1
423,6,0,10,1.0031309192837985,1103,12,0.9431945538974952,1
370,6,0,3,1.5721263430623051,1184,12,0.9431945538974952,1
581,6,0,10,0.9553830515541337,1218,12,0.9431945538974952,1
432,6,0,3,1.2299332909997067,1198,12,0.9431945538974952,1
438,6,0,8,1.2776811587293717,1169,12,0.9431945538974952,1
478,6,0,10,1.078731709855768,1145,12,0.9431945538974952,1
450,6,0,3,1.078731709855768,1140,12,0.9431945538974952,1
447,6,0,3,1.4209247619183665,1011,12,0.9431945538974952,1
371,6,0,10,1.2776811587293717,1102,12,0.9431945538974952,1
369,6,0,8,1.2577862138420113,1136,12,0.9431945538974952,1
507,6,0,10,0.9394670956442455,1239,12,0.9431945538974952,1
478,6,0,3,1.2140173350898185,1140,12,0.9431945538974952,1
479,6,0,8,1.349302960323869,1144,12,0.9431945538974952,1
431,6,0,8,0.9673200184865499,1161,12,0.9431945538974952,1
399,6,0,8,1.3294080154365087,1045,12,0.9431945538974952,1
508,6,0,3,0.9792569854189661,1244,12,0.9431945538974952,1
478,6,0,10,1.0946476657656563,1228,12,0.9431945538974952,1
414,6,0,10,0.9354881066667734,1219,12,0.9431945538974952,1
385,6,0,3,1.0150678862162148,1189,12,0.9431945538974952,1
354,6,0,10,0.9792569854189661,1222,12,0.9431945538974952,1
524,6,0,10,1.1185215996304887,1091,12,0.9431945538974952,1
442,6,0,3,0.9553830515541337,1252,12,0.9431945538974952,1
470,6,0,10,1.1622904783826815,1288,12,0.9431945538974952,1
472,6,0,10,1.0389418200810472,1154,12,0.9431945538974952,1
430,6,0,8,1.341344982368925,1088,12,0.9431945538974952,1
489,6,0,8,0.8479503491623878,1278,12,0.9431945538974952,1
477,6,0,10,1.1941223902024583,1044,12,0.9431945538974952,1
538,6,0,3,0.8758032720046922,1205,12,0.9431945538974952,1
433,6,0,10,0.8758032720046922,1230,12,0.9431945538974952,1
482,6,0,8,1.0150678862162148,1190,12,0.9431945538974952,1
437,6,0,10,1.0588367649684076,1100,12,0.9431945538974952,1
409,6,0,10,1.3612399272562852,1186,12,0.9431945538974952,1
531,6,0,3,0.7484756247255858,1256,12,0.9431945538974952,1
441,6,0,10,1.237891268954651,1111,12,0.9431945538974952,1
405,6,0,10,1.50448353044528,946,12,0.9431945538974952,1
495,6,0,8,0.7405176467706417,1279,12,0.9431945538974952,1
523,6,0,8,1.1423955334953213,1124,12,0.9431945538974952,1
277,6,0,8,1.186164412247514,1083,12,0.9431945538974952,1
395,6,0,3,1.1702484563376256,1176,12,0.9431945538974952,1
368,6,0,10,1.2020803681574024,1195,12,0.9431945538974952,1
542,6,0,10,1.186164412247514,1151,12,0.9431945538974952,1
537,6,0,3,1.1145426106530167,1232,12,0.9431945538974952,1
493,6,0,8,1.0667947429233517,1185,12,0.9431945538974952,1
348,6,0,10,1.078731709855768,1142,12,0.9431945538974952,1
488,6,0,8,1.1264795775854328,1135,12,0.9431945538974952,1
375,6,0,3,1.078731709855768,1245,12,0.9431945538974952,1
522,6,0,3,0.8956982168920526,1215,12,0.9431945538974952,1
459,6,0,10,1.2697231807744276,1182,12,0.9431945538974952,1
396,6,0,10,1.0588367649684076,1156,12,0.9431945538974952,1
597,6,0,10,1.027004853148631,1251,12,0.9431945538974952,1
495,6,0,3,1.078731709855768,1218,12,0.9431945538974952,1
449,6,0,8,1.2657441917969554,1104,12,0.9431945538974952,1
289,6,0,8,1.560189376129889,1033,12,0.9431945538974952,1
505,6,0,10,1.1583114894052096,1176,12,0.9431945538974952,1
416,6,0,8,0.9394670956442455,1158,12,0.9431945538974952,1
367,6,0,8,1.3612399272562852,1197,12,0.9431945538974952,1
517,6,0,8,1.1662694673601537,1249,12,0.9431945538974952,1
429,6,0,10,0.9792569854189661,1131,12,0.9431945538974952,1
426,6,0,3,1.182185423270042,1237,12,0.9431945538974952,1
389,6,0,3,1.0071099082612707,1169,12,0.9431945538974952,1
546,6,0,8,1.2816601477068439,1059,12,0.9431945538974952,1
340,6,0,10,1.1264795775854328,1168,12,0.9431945538974952,1
459,6,0,3,1.2498282358870672,1147,12,0.9431945538974952,1
418,6,0,3,0.9872149633739103,1186,12,0.9431945538974952,1
438,6,0,8,1.4288827398733106,1166,12,0.9431945538974952,1
526,6,0,10,1.1463745224727933,1220,12,0.9431945538974952,1
432,6,0,8,0.8280554042750273,1173,12,0.9431945538974952,1
449,6,0,10,1.1742274453150978,1185,12,0.9431945538974952,1
507,6,0,8,1.030983842126103,1156,12,0.9431945538974952,1
528,6,0,10,1.1503535114502654,1193,12,0.9431945538974952,1
239,6,0,8,1.2697231807744276,1003,12,0.9431945538974952,1
490,6,0,8,1.0906686767881841,1222,12,0.9431945538974952,1
518,6,0,8,1.1622904783826815,1188,12,0.9431945538974952,1
504,6,0,10,1.0588367649684076,1153,12,0.9431945538974952,1
548,6,0,8,1.0548577759909357,1289,12,0.9431945538974952,1
462,6,0,8,0.9394670956442455,1338,12,0.9431945538974952,1
448,6,0,3,0.9354881066667734,1166,12,0.9431945538974952,1
401,6,0,10,1.1264795775854328,1142,12,0.9431945538974952,1
441,6,0,8,1.1702484563376256,1171,12,0.9431945538974952,1
495,6,0,8,0.6927697790409768,1281,12,0.9431945538974952,1
555,6,0,10,0.8837612499596363,1327,12,0.9431945538974952,1
412,6,0,10,1.3851138611211178,1042,12,0.9431945538974952,1
352,6,0,3,1.08271069883324,1084,12,0.9431945538974952,1
430,6,0,8,1.0071099082612707,1112,12,0.9431945538974952,1
394,6,0,3,1.1662694673601537,1156,12,0.9431945538974952,1
425,6,0,8,1.1543325004277374,1121,12,0.9431945538974952,1
387,6,0,8,0.8917192279145806,1157,12,0.9431945538974952,1
450,6,0,8,1.0031309192837985,1168,12,0.9431945538974952,1
434,6,0,8,1.2259543020222348,1238,12,0.9431945538974952,1
538,6,0,10,0.9832359743964383,1220,12,0.9431945538974952,1
483,6,0,3,0.5017783081223173,1382,12,0.9431945538974952,1
548,6,0,8,0.9354881066667734,1255,12,0.9431945538974952,1
492,6,0,3,0.8917192279145806,1316,12,0.9431945538974952,1
379,6,0,3,1.3652189162337574,1078,12,0.9431945538974952,1
425,6,0,8,1.1185215996304887,1177,12,0.9431945538974952,1
529,6,0,8,1.1145426106530167,1212,12,0.9431945538974952,1
453,6,0,8,1.1702484563376256,1149,12,0.9431945538974952,1
402,6,0,10,1.2020803681574024,1124,12,0.9431945538974952,1
464,6,0,10,0.9394670956442455,1327,12,0.9431945538974952,1
482,6,0,10,1.023025864171159,1232,12,0.9431945538974952,1
433,6,0,8,0.8519293381398598,1291,12,0.9431945538974952,1
1091,5,6,5,0.1547548731605749,2046,11,0.9431945538974952,0
1223,5,6,5,0.3377883661242903,2133,8,0.9431945538974952,0
1286,5,6,5,0.9505526686549897,2454,11,1.8042727086281731,0
932,6,6,5,0.6322335504572237,2397,11,0.8884502877862838,0
1097,2,6,5,0.5049059031781175,2089,11,0.8884502877862838,0
1129,6,6,5,0.5964226496599752,2568,11,0.9431945538974952,0
1019,2,6,5,0.807309065465995,2137,6,0.8884502877862838,0
975,2,6,5,0.25025060861990467,2174,6,0.8884502877862838,0
1245,2,6,5,0.9226997458126852,2357,6,0.9431945538974952,0
908,5,6,5,0.36962027794406693,1752,6,0.8884502877862838,0
824,5,6,5,0.08711206054354965,1894,8,1.8042727086281731,0
1150,6,6,5,1.173376051393426,2431,11,1.8042727086281731,0
1008,2,6,5,0.007532280994108179,2085,8,0.9431945538974952,0
1033,5,6,5,0.5805066937500868,2398,11,1.8042727086281731,0
932,6,6,5,0.14679689520563077,2031,8,0.9431945538974952,0
775,2,6,5,0.32670279311354605,1730,6,0.8884502877862838,0
1145,5,6,5,1.0460484041143194,2600,6,0.9431945538974952,0
1030,5,6,5,0.6919183851193049,2398,6,0.8884502877862838,0
1064,6,6,5,0.5645907378401985,2416,11,0.9431945538974952,0
1166,2,6,5,0.7675191756912743,2340,6,1.8042727086281731,0
1152,2,6,5,0.36166229998912275,2322,8,0.9431945538974952,0
833,5,6,5,0.5606117488627265,2093,8,1.8042727086281731,0
1039,2,6,5,0.7118133300066652,2374,11,1.8042727086281731,0
1159,2,6,5,0.7595611977363301,2919,8,1.8042727086281731,0
1156,6,6,5,0.373599266921539,2435,6,0.9431945538974952,0
1047,6,6,5,0.11183738833005404,2508,8,0.9431945538974952,0
1150,5,6,5,0.4929689362457012,2124,8,0.9431945538974952,0
1101,2,6,5,0.8351619883082996,2339,11,0.8884502877862838,0
1327,6,6,5,0.9386157017225735,2464,6,1.8042727086281731,0
1003,2,6,5,0.5685697268176706,2403,11,0.8884502877862838,0
1008,6,6,5,0.4173681456737318,2106,8,1.8042727086281731,0
1067,5,6,5,0.6680444512544724,2437,11,0.9431945538974952,0
985,2,6,5,0.3068078482261857,1945,11,0.8884502877862838,0
979,6,6,5,0.373599266921539,2210,8,0.8884502877862838,0
1110,5,6,5,0.48103196931328496,2402,6,0.8884502877862838,0
1157,6,6,5,0.008383674915780117,2070,8,0.9431945538974952,0
1096,5,6,5,0.34972533305670656,2396,11,1.8042727086281731,0
1075,6,6,5,1.0977752608214564,2471,6,0.9431945538974952,0
996,5,6,5,0.4770529803358129,2077,6,0.9431945538974952,0
997,5,6,5,0.0879634544652216,2128,11,0.8884502877862838,0
995,5,6,5,0.07602648753280537,1827,8,1.8042727086281731,0
725,5,6,5,0.5654421317618704,1786,6,1.8042727086281731,0
686,5,6,5,1.0420694151368475,2196,8,0.9431945538974952,0
875,5,6,5,0.33380937714681824,1749,8,0.8884502877862838,0
877,2,6,5,0.12377435526247026,2210,11,0.9431945538974952,0
802,5,6,5,0.46113702442592464,2193,6,0.9431945538974952,0
1103,2,6,5,0.23831364168748848,2255,8,1.8042727086281731,0
1099,5,6,5,0.14679689520563077,2168,8,0.9431945538974952,0
947,5,6,5,0.2820825204396813,1994,11,1.8042727086281731,0
1010,6,6,5,0.3426187490234343,2030,8,0.9431945538974952,0
1106,2,6,5,0.18260779600287944,2121,8,1.8042727086281731,0
1017,6,6,5,0.10700700543091003,2423,11,0.8884502877862838,0
946,5,6,5,0.24229263066496054,2023,6,1.8042727086281731,0
1135,6,6,5,0.6799814181868887,2334,11,0.9431945538974952,0
1125,5,6,5,1.073901326956624,2436,8,1.8042727086281731,0
826,2,6,5,0.32272380413607393,1824,6,0.9431945538974952,0
1016,6,6,5,0.30595645430451374,2140,11,0.9431945538974952,0
966,2,6,5,1.2171449301456188,2499,6,0.9431945538974952,0
1013,5,6,5,0.35455571595585056,1782,11,1.8042727086281731,0
1057,5,6,5,0.0035532920166361052,2052,8,1.8042727086281731,0
1141,6,6,5,0.8789308670604924,2525,6,1.8042727086281731,0
1053,5,6,5,0.7953720985335788,2300,8,0.8884502877862838,0
1146,2,6,5,0.7038553520517211,2655,6,0.8884502877862838,0
1012,5,6,5,0.21131211276685588,2204,6,1.8042727086281731,0
999,6,6,5,0.23035566373254432,2108,6,0.9431945538974952,0
1153,5,6,5,0.48103196931328496,2635,11,1.8042727086281731,0
989,6,6,5,0.1953961568569676,2123,8,0.8884502877862838,0
1093,5,6,5,0.3656412889665948,2236,8,1.8042727086281731,0
941,5,6,5,0.1905657739578236,1933,6,0.9431945538974952,0
1143,2,6,5,0.07915408258860551,1952,8,0.8884502877862838,0
1099,6,6,5,0.32670279311354605,1911,8,0.9431945538974952,0
1114,6,6,5,0.321872410214402,1960,6,1.8042727086281731,0
1286,2,6,5,0.40941016771878763,2485,8,0.9431945538974952,0
1189,6,6,5,1.2091869521906744,2461,8,0.9431945538974952,0
1115,6,6,5,0.46113702442592464,2500,11,1.8042727086281731,0
1091,6,6,5,0.21046071884518394,2015,8,0.9431945538974952,0
1294,2,6,5,0.6879393961418329,2283,8,0.8884502877862838,0
980,5,6,5,0.44124207953856426,2189,11,1.8042727086281731,0
1202,2,6,5,0.4929689362457012,2034,8,0.9431945538974952,0
1228,2,6,5,0.7476242308039139,2224,11,0.8884502877862838,0
1029,2,6,5,0.07119610463366136,2313,11,1.8042727086281731,0
903,2,6,5,0.07602648753280537,2012,11,0.8884502877862838,0
1114,2,6,5,0.8510779442181878,2314,8,1.8042727086281731,0
1140,6,6,5,0.7874141205786347,2369,6,0.9431945538974952,0
991,5,6,5,0.016341652870724265,2015,11,0.9431945538974952,0
838,5,6,5,0.5535051648294542,1829,11,1.8042727086281731,0
1118,5,6,5,0.21927009072180004,2159,8,0.8884502877862838,0
1072,6,6,5,0.5088848921555895,2415,11,1.8042727086281731,0
934,5,6,5,0.3147658261811298,1938,6,0.9431945538974952,0
955,2,6,5,0.23035566373254432,1907,8,0.8884502877862838,0
734,6,6,5,0.485862352212429,1843,11,0.8884502877862838,0
1284,5,6,5,1.0579853710467357,2627,8,1.8042727086281731,0
1111,2,6,5,0.3099354432819858,2420,8,0.9431945538974952,0
1081,6,6,5,0.42532612362867595,2087,6,1.8042727086281731,0
1062,6,6,5,0.08000547651027745,1750,6,1.8042727086281731,0
1007,6,6,5,0.46909500238086876,2307,6,1.8042727086281731,0
996,2,6,5,0.03936419281388477,2069,6,0.9431945538974952,0
1055,6,6,5,0.17067082907046321,2026,8,0.8884502877862838,0
1155,5,6,5,0.40543117874131557,2230,11,0.9431945538974952,0
1022,6,6,5,0.20648172986771188,1925,11,0.9431945538974952,0
1035,5,6,5,0.25025060861990467,2323,8,1.8042727086281731,0
1002,5,6,5,0.4014521897638435,2106,6,0.8884502877862838,0
1033,2,6,5,0.34176735510176237,2069,8,1.8042727086281731,0
1076,2,6,5,0.9425946907000455,2477,6,0.8884502877862838,0
1218,6,6,5,1.3245776325373646,2814,6,0.9431945538974952,0
803,6,6,5,0.3585347049333226,1603,11,0.8884502877862838,0
981,6,6,5,0.6569588782437281,1904,8,0.9431945538974952,0
993,6,6,5,0.5287798370429498,2079,6,0.8884502877862838,0
1366,2,6,5,1.1654180734384818,2611,8,1.8042727086281731,0
1093,2,6,5,1.0261534592269592,2589,6,1.8042727086281731,0
947,5,6,5,0.20335413481191175,1825,11,0.9431945538974952,0
877,5,6,5,0.3298303881693462,2170,11,1.8042727086281731,0
1037,6,6,5,0.05130115974630099,2142,8,0.9431945538974952,0
1186,6,6,5,0.5088848921555895,2169,6,1.8042727086281731,0
911,5,6,5,0.39747320078637144,2371,8,0.9431945538974952,0
1017,2,6,5,0.42532612362867595,2285,6,0.8884502877862838,0
1008,6,6,5,0.6123386055698634,2637,11,1.8042727086281731,0
1372,5,6,5,1.0500273930917916,2603,6,1.8042727086281731,0
1125,5,6,5,0.6083596165923914,2334,6,1.8042727086281731,0
1266,2,6,5,1.244997852987923,2395,11,1.8042727086281731,0
968,5,6,5,0.9187207568352131,2486,8,0.8884502877862838,0
1092,5,6,5,0.3028288592487136,2027,11,0.8884502877862838,0
1000,2,6,5,0.07119610463366136,2189,11,0.8884502877862838,0
1082,5,6,5,0.6919183851193049,2408,8,1.8042727086281731,0
1068,2,6,5,0.015490258949052328,2039,8,1.8042727086281731,0
817,6,6,5,0.007532280994108179,1937,6,1.8042727086281731,0
913,5,6,5,0.00042569696083596866,2119,6,0.9431945538974952,0
1148,2,6,5,1.0380904261593753,2278,8,1.8042727086281731,0
1115,2,6,5,0.23120705765421626,2211,6,0.9431945538974952,0
1161,5,6,5,0.9863635694522384,2583,11,1.8042727086281731,0
1029,5,6,5,0.36962027794406693,2422,8,0.9431945538974952,0
1147,2,6,5,0.5685697268176706,2196,11,1.8042727086281731,0
1120,2,6,5,0.588464671705031,2667,6,0.9431945538974952,0
716,6,6,5,0.7922445034777786,1397,6,0.8884502877862838,0
1035,5,6,5,0.5765277047726147,2491,8,1.8042727086281731,0
1114,2,6,5,0.03140621485894062,1978,8,1.8042727086281731,0
996,6,6,5,0.6720234402319445,2167,11,1.8042727086281731,0
1077,2,6,5,0.9425946907000455,2226,8,1.8042727086281731,0
1209,5,6,5,0.4133891566962597,2408,6,0.9431945538974952,0
946,6,6,5,0.4452210685160363,2164,8,0.8884502877862838,0
1052,2,6,5,0.7476242308039139,2105,11,0.8884502877862838,0
1266,6,6,5,0.6600864732995283,2603,6,1.8042727086281731,0
1050,2,6,5,0.18260779600287944,1863,8,0.8884502877862838,0
968,6,6,5,0.27810353146220923,1874,11,0.9431945538974952,0
1079,2,6,5,0.6163175945473355,2547,6,0.9431945538974952,0
1006,5,6,5,0.23831364168748848,2237,8,0.9431945538974952,0
1060,6,6,5,0.34176735510176237,1932,8,0.8884502877862838,0
957,2,6,5,0.18260779600287944,1967,8,1.8042727086281731,0
1078,5,6,5,0.7635401867138022,2269,11,1.8042727086281731,0
1108,6,6,5,0.1476482891273027,2070,11,0.8884502877862838,0
1064,5,6,5,0.1109859944083821,2005,11,0.9431945538974952,0
1408,5,6,5,0.9465736796775176,2743,8,0.9431945538974952,0
1131,6,6,5,0.03225760878061256,2126,8,0.9431945538974952,0
1084,6,6,5,0.7118133300066652,2158,8,0.8884502877862838,0
956,2,6,5,0.24229263066496054,2227,11,0.9431945538974952,0
999,5,6,5,0.09507003849849381,2196,8,1.8042727086281731,0
1199,2,6,5,0.31789342123692993,2126,6,0.8884502877862838,0
923,2,6,5,0.4014521897638435,2297,6,0.8884502877862838,0
960,6,6,5,0.5137152750547335,2016,11,1.8042727086281731,0
911,5,6,5,0.19852375191276772,2352,11,0.9431945538974952,0
1195,5,6,5,0.31874481515860187,2057,6,0.9431945538974952,0
1106,6,6,5,0.13088093929574246,1954,11,1.8042727086281731,0
1151,5,6,5,0.8948468229703807,2342,6,1.8042727086281731,0
1132,6,6,5,0.2511020025415766,1961,11,0.9431945538974952,0
981,2,6,5,0.4332841015836201,2008,6,0.9431945538974952,0
744,5,6,5,0.6927697790409768,1924,8,0.8884502877862838,0
1000,2,6,5,0.09904902747596588,2068,11,0.8884502877862838,0
1104,6,6,5,0.055280148723773063,2107,8,0.8884502877862838,0
914,6,6,5,0.1476482891273027,2195,8,0.9431945538974952,0
1017,2,6,5,0.5009269142006454,1894,8,0.9431945538974952,0
770,2,6,5,0.26303896947399286,1914,8,1.8042727086281731,0
865,5,6,5,0.31874481515860187,1852,8,0.8884502877862838,0
1069,5,6,5,0.7794561426236906,2342,11,1.8042727086281731,0
1125,6,6,5,0.7038553520517211,2296,6,0.9431945538974952,0
921,2,6,5,0.7038553520517211,2272,11,1.8042727086281731,0
1190,2,6,5,0.8232250213758834,2442,8,0.8884502877862838,0
1084,6,6,5,0.6640654622770004,2407,8,0.9431945538974952,0
914,5,6,5,0.27014555350726505,2112,6,0.9431945538974952,0
1073,6,6,5,0.34176735510176237,1984,6,1.8042727086281731,0
908,6,6,5,0.43015650652781995,1806,8,1.8042727086281731,0
1195,2,6,5,0.7555822087588581,2152,6,0.8884502877862838,0
1139,2,6,5,0.7993510875110509,2717,11,0.8884502877862838,0
1050,6,6,5,0.09194244344269367,1797,8,0.9431945538974952,0
972,5,6,5,0.10387941037510989,1948,8,0.9431945538974952,0
1050,6,6,5,0.2462716196424326,2028,8,1.8042727086281731,0
1053,2,6,5,0.14281790622815868,2436,8,0.9431945538974952,0
980,5,6,5,0.7953720985335788,2519,8,1.8042727086281731,0
1065,2,6,5,0.5009269142006454,2043,11,0.9431945538974952,0
1064,6,6,5,0.2542295975973768,2504,6,0.9431945538974952,0
1132,6,6,5,0.48103196931328496,2368,11,0.9431945538974952,0
929,2,6,5,0.5088848921555895,2173,6,1.8042727086281731,0
1100,5,6,5,0.16754323401466306,1928,11,0.9431945538974952,0
1201,2,6,5,1.0301324482044312,2505,6,0.9431945538974952,0
1068,2,6,5,0.6362125394346959,2261,6,0.8884502877862838,0
875,6,6,5,0.011511269971580253,1962,8,0.8884502877862838,0
1084,5,6,5,0.3934942118088994,2600,8,0.9431945538974952,0
971,2,6,5,0.3934942118088994,1842,11,0.9431945538974952,0
970,6,6,5,0.6879393961418329,2384,8,0.9431945538974952,0
1102,5,6,5,0.09507003849849381,2177,6,0.8884502877862838,0
1144,2,6,5,0.3934942118088994,2032,8,1.8042727086281731,0
1093,6,6,5,0.3815572448764831,2069,11,0.9431945538974952,0
1069,2,6,5,0.4014521897638435,2449,8,0.8884502877862838,0
1014,6,6,5,0.028278619803140486,2053,6,0.8884502877862838,0
1048,6,6,5,0.21443970782265603,1984,11,0.8884502877862838,0
1113,2,6,5,0.6202965835248075,2489,6,0.8884502877862838,0
948,5,6,5,0.2900404983946254,2201,6,0.8884502877862838,0
1384,5,6,5,0.6202965835248075,2404,6,0.9431945538974952,0
1123,5,6,5,0.13883891725068662,2298,8,1.8042727086281731,0
1207,2,6,5,0.3457463440792345,2254,11,0.8884502877862838,0
969,6,6,5,0.5248008480654778,2314,6,0.9431945538974952,0
1021,6,6,5,0.03623659775808463,2140,11,0.8884502877862838,0
1138,6,6,5,0.7157923189841373,2711,8,1.8042727086281731,0
1197,6,6,5,1.0818593049115681,2513,8,0.8884502877862838,0
